date,gdp,real_interest_rate,unemployment_rate,inflation_rate,gdp_growth,unemployment_ma,inflation_ma
1977-03-30,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.11124835327199789,7.106666666666667,6.493274312959094
1977-03-31,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.11124835327199789,7.1,6.5016839947284
1977-04-01,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-04-02,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-04-03,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-04-04,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-04-05,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-04-06,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-04-07,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-04-08,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-04-09,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-04-10,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-04-11,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-04-12,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-04-13,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-04-14,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-04-15,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-04-16,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-04-17,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-04-18,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-04-19,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-04-20,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-04-21,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-04-22,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-04-23,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-04-24,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-04-25,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-04-26,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-04-27,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-04-28,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-04-29,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-04-30,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-05-01,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-05-02,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-05-03,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-05-04,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-05-05,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-05-06,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-05-07,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-05-08,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-05-09,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-05-10,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-05-11,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-05-12,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-05-13,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-05-14,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-05-15,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-05-16,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-05-17,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-05-18,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-05-19,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-05-20,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-05-21,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-05-22,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-05-23,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-05-24,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-05-25,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-05-26,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-05-27,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-05-28,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-05-29,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-05-30,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-05-31,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-06-01,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-06-02,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-06-03,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-06-04,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-06-05,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-06-06,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-06-07,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-06-08,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-06-09,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-06-10,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-06-11,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-06-12,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-06-13,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-06-14,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-06-15,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-06-16,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-06-17,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-06-18,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-06-19,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-06-20,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-06-21,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-06-22,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-06-23,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-06-24,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-06-25,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-06-26,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-06-27,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-06-28,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-06-29,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-06-30,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-07-01,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-07-02,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-07-03,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-07-04,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-07-05,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-07-06,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-07-07,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-07-08,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-07-09,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-07-10,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-07-11,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-07-12,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-07-13,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-07-14,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-07-15,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-07-16,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-07-17,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-07-18,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-07-19,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-07-20,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-07-21,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-07-22,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-07-23,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-07-24,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-07-25,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-07-26,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-07-27,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-07-28,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-07-29,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-07-30,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-07-31,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-08-01,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-08-02,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-08-03,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-08-04,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-08-05,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-08-06,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-08-07,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-08-08,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-08-09,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-08-10,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-08-11,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-08-12,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-08-13,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-08-14,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-08-15,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-08-16,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-08-17,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-08-18,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-08-19,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-08-20,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-08-21,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-08-22,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-08-23,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-08-24,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-08-25,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-08-26,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-08-27,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-08-28,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-08-29,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-08-30,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-08-31,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-09-01,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-09-02,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-09-03,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-09-04,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-09-05,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-09-06,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-09-07,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-09-08,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-09-09,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-09-10,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-09-11,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-09-12,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-09-13,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-09-14,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-09-15,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-09-16,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-09-17,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-09-18,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-09-19,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-09-20,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-09-21,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-09-22,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-09-23,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-09-24,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-09-25,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-09-26,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-09-27,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-09-28,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-09-29,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-09-30,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-10-01,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-10-02,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-10-03,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-10-04,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-10-05,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-10-06,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-10-07,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-10-08,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-10-09,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-10-10,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-10-11,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-10-12,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-10-13,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-10-14,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-10-15,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-10-16,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-10-17,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-10-18,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-10-19,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-10-20,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-10-21,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-10-22,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-10-23,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-10-24,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-10-25,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-10-26,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-10-27,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-10-28,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-10-29,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-10-30,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-10-31,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-11-01,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-11-02,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-11-03,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-11-04,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-11-05,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-11-06,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-11-07,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-11-08,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-11-09,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-11-10,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-11-11,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-11-12,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-11-13,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-11-14,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-11-15,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-11-16,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-11-17,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-11-18,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-11-19,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-11-20,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-11-21,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-11-22,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-11-23,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-11-24,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-11-25,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-11-26,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-11-27,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-11-28,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-11-29,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-11-30,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-12-01,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-12-02,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-12-03,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-12-04,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-12-05,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-12-06,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-12-07,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-12-08,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-12-09,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-12-10,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-12-11,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-12-12,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-12-13,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-12-14,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-12-15,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-12-16,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-12-17,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-12-18,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-12-19,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-12-20,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-12-21,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-12-22,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-12-23,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-12-24,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-12-25,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-12-26,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
1977-12-27,2081826000000.0,0.575101010973585,7.1,6.5016839947284,0.0,7.1,6.5016839947284
